,blend_id,component_name,mass_fraction,component_type_title,component_param_title,component_param_value,oil_property_value,smiles
39020,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,9a0b87b0-ded9-49c8-bad4-476ce3ee8893,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39021,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,9a0b87b0-ded9-49c8-bad4-476ce3ee8893,,8.688,CCCCCCCCC(CCCCC)CCCCCC
39022,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,9a0b87b0-ded9-49c8-bad4-476ce3ee8893,,8.688,CCCCCCC
39023,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,9a0b87b0-ded9-49c8-bad4-476ce3ee8893,,8.688,CC1CCCCC1C
39024,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,d1f1141b-c5ad-483f-956b-576b7e5d395a,3.995,8.688,CC1CCCCC1C
39025,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,d1f1141b-c5ad-483f-956b-576b7e5d395a,10.26,8.688,CCCCCCC
39026,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,d1f1141b-c5ad-483f-956b-576b7e5d395a,5.572,8.688,CCCCCCCCC(CCCCC)CCCCCC
39027,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,d1f1141b-c5ad-483f-956b-576b7e5d395a,5.5385,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39028,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,d1f1141b-c5ad-483f-956b-576b7e5d395a,,8.688,CCCCCC(C(OC)=O)CCCC
39029,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,c6f0c926-1031-4552-9e34-2df62494295b,,8.688,CC1CCCCC1C
39030,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,c6f0c926-1031-4552-9e34-2df62494295b,,8.688,CCCCCCC
39031,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,c6f0c926-1031-4552-9e34-2df62494295b,,8.688,CCCCCCCCC(CCCCC)CCCCCC
39032,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,c6f0c926-1031-4552-9e34-2df62494295b,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39033,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,c6f0c926-1031-4552-9e34-2df62494295b,,8.688,CCCCCC(C(OC)=O)CCCC
39034,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,2031e493-4968-4efd-916a-d8e1906eb52b,,8.688,CCCCCC(C(OC)=O)CCCC
39035,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,2031e493-4968-4efd-916a-d8e1906eb52b,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39036,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,2031e493-4968-4efd-916a-d8e1906eb52b,3e-05,8.688,CCCCCCCCC(CCCCC)CCCCCC
39037,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2031e493-4968-4efd-916a-d8e1906eb52b,0.0002,8.688,CCCCCCC
39038,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,2031e493-4968-4efd-916a-d8e1906eb52b,,8.688,CC1CCCCC1C
39039,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,fd593999-0c3f-4709-b586-b4b7fd914fd5,,8.688,CCCCCC(C(OC)=O)CCCC
39040,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,fd593999-0c3f-4709-b586-b4b7fd914fd5,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39041,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,fd593999-0c3f-4709-b586-b4b7fd914fd5,0.0,8.688,CCCCCCCCC(CCCCC)CCCCCC
39042,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,fd593999-0c3f-4709-b586-b4b7fd914fd5,0.0,8.688,CCCCCCC
39043,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,fd593999-0c3f-4709-b586-b4b7fd914fd5,,8.688,CC1CCCCC1C
39044,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,Температура вспышки в закрытом тигле,,8.688,CCCCCCCCC(CCCCC)CCCCCC
39045,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,319c0358-263d-4152-bda8-6c2acc6c147f,,8.688,CC1CCCCC1C
39046,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,Температура вспышки в закрытом тигле,,8.688,CCCCCCC
39047,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,86c030ba-a2b7-467b-b88a-ba1e3fde0450,,8.688,CC1CCCCC1C
39048,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,319c0358-263d-4152-bda8-6c2acc6c147f,0.0,8.688,CCCCCCCCC(CCCCC)CCCCCC
39049,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,319c0358-263d-4152-bda8-6c2acc6c147f,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39050,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,319c0358-263d-4152-bda8-6c2acc6c147f,,8.688,CCCCCC(C(OC)=O)CCCC
39051,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,22d56254-1ba7-44ed-aaba-dc5c79686e50,,8.688,CCCCCC(C(OC)=O)CCCC
39052,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,22d56254-1ba7-44ed-aaba-dc5c79686e50,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39053,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,22d56254-1ba7-44ed-aaba-dc5c79686e50,8e-05,8.688,CCCCCCCCC(CCCCC)CCCCCC
39054,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,22d56254-1ba7-44ed-aaba-dc5c79686e50,0.00016,8.688,CCCCCCC
39055,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,22d56254-1ba7-44ed-aaba-dc5c79686e50,,8.688,CC1CCCCC1C
39056,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,3f9974dd-8b3b-4b59-a2a1-5c722bf27f2f,,8.688,CC1CCCCC1C
39057,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,3f9974dd-8b3b-4b59-a2a1-5c722bf27f2f,,8.688,CCCCCCC
39058,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,3f9974dd-8b3b-4b59-a2a1-5c722bf27f2f,,8.688,CCCCCCCCC(CCCCC)CCCCCC
39059,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,3f9974dd-8b3b-4b59-a2a1-5c722bf27f2f,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39060,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,3f9974dd-8b3b-4b59-a2a1-5c722bf27f2f,,8.688,CCCCCC(C(OC)=O)CCCC
39061,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,f1acc67e-c976-4aea-83e4-2733b6a499a1,,8.688,CCCCCC(C(OC)=O)CCCC
39062,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,f1acc67e-c976-4aea-83e4-2733b6a499a1,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39063,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,f1acc67e-c976-4aea-83e4-2733b6a499a1,,8.688,CCCCCCCCC(CCCCC)CCCCCC
39064,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,f1acc67e-c976-4aea-83e4-2733b6a499a1,,8.688,CCCCCCC
39065,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,f1acc67e-c976-4aea-83e4-2733b6a499a1,,8.688,CC1CCCCC1C
39066,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,f6a97d54-9e01-4d65-95e6-35f89e576be6,,8.688,CCCCCC(C(OC)=O)CCCC
39067,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,f6a97d54-9e01-4d65-95e6-35f89e576be6,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39068,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,f6a97d54-9e01-4d65-95e6-35f89e576be6,,8.688,CCCCCCCCC(CCCCC)CCCCCC
39069,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,f6a97d54-9e01-4d65-95e6-35f89e576be6,,8.688,CCCCCCC
39070,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,f6a97d54-9e01-4d65-95e6-35f89e576be6,,8.688,CC1CCCCC1C
39071,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,86c030ba-a2b7-467b-b88a-ba1e3fde0450,,8.688,CCCCCC(C(OC)=O)CCCC
39072,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,86c030ba-a2b7-467b-b88a-ba1e3fde0450,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39073,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,86c030ba-a2b7-467b-b88a-ba1e3fde0450,,8.688,CCCCCCCCC(CCCCC)CCCCCC
39074,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,86c030ba-a2b7-467b-b88a-ba1e3fde0450,,8.688,CCCCCCC
39075,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,Температура вспышки в закрытом тигле,,8.688,CC1CCCCC1C
39076,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,cac10969-4d22-4a5c-a35e-ef55443e0952,,8.688,CC1CCCCC1C
39077,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,Температура вспышки в открытом тигле,184.0,8.688,CCCCCCC
39078,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,a2fc0f17-7e63-4ad2-8022-da4162abee53,99.0,8.688,CC1CCCCC1C
39079,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,7f448cab-b947-4e4f-b286-ae318cc5c844,,8.688,CCCCCC(C(OC)=O)CCCC
39080,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,dab62856-f573-4597-9176-3caf6e3b1b39,,8.688,CC1CCCCC1C
39081,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,dab62856-f573-4597-9176-3caf6e3b1b39,0.00018,8.688,CCCCCCC
39082,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,dab62856-f573-4597-9176-3caf6e3b1b39,0.00268,8.688,CCCCCCCCC(CCCCC)CCCCCC
39083,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,dab62856-f573-4597-9176-3caf6e3b1b39,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39084,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,dab62856-f573-4597-9176-3caf6e3b1b39,,8.688,CCCCCC(C(OC)=O)CCCC
39085,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,1230f37d-b440-4bb8-b137-8ea7b561db4f,391.3,8.688,CCCCCC(C(OC)=O)CCCC
39086,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,1230f37d-b440-4bb8-b137-8ea7b561db4f,1.8945,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39087,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,1230f37d-b440-4bb8-b137-8ea7b561db4f,1.83835,8.688,CCCCCCCCC(CCCCC)CCCCCC
39088,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,1230f37d-b440-4bb8-b137-8ea7b561db4f,2.68,8.688,CCCCCCC
39089,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,1230f37d-b440-4bb8-b137-8ea7b561db4f,1.45,8.688,CC1CCCCC1C
39090,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,7f448cab-b947-4e4f-b286-ae318cc5c844,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39091,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,5684368e-57ea-45d8-8ccc-8e367636e74a,,8.688,CCCCCC(C(OC)=O)CCCC
39092,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,5684368e-57ea-45d8-8ccc-8e367636e74a,,8.688,CCCCCCCCC(CCCCC)CCCCCC
39093,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,cac10969-4d22-4a5c-a35e-ef55443e0952,,8.688,CCCCCCC
39094,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,5684368e-57ea-45d8-8ccc-8e367636e74a,,8.688,CC1CCCCC1C
39095,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,0978239f-ddf9-4c9b-a7aa-908778ce43af,,8.688,CCCCCC(C(OC)=O)CCCC
39096,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,0978239f-ddf9-4c9b-a7aa-908778ce43af,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39097,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,0978239f-ddf9-4c9b-a7aa-908778ce43af,5.7218,8.688,CCCCCCCCC(CCCCC)CCCCCC
39098,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,0978239f-ddf9-4c9b-a7aa-908778ce43af,,8.688,CCCCCCC
39099,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,0978239f-ddf9-4c9b-a7aa-908778ce43af,,8.688,CC1CCCCC1C
39100,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,d4bc22ae-6679-4162-93df-bc83ab550e5b,,8.688,CC1CCCCC1C
39101,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,d4bc22ae-6679-4162-93df-bc83ab550e5b,1.7,8.688,CCCCCCC
39102,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,d4bc22ae-6679-4162-93df-bc83ab550e5b,,8.688,CCCCCCCCC(CCCCC)CCCCCC
39103,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,5684368e-57ea-45d8-8ccc-8e367636e74a,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39104,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,d4bc22ae-6679-4162-93df-bc83ab550e5b,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39105,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,7f448cab-b947-4e4f-b286-ae318cc5c844,275.0,8.688,CCCCCCCCC(CCCCC)CCCCCC
39106,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,7f448cab-b947-4e4f-b286-ae318cc5c844,,8.688,CC1CCCCC1C
39107,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,99db6ebc-31d7-4ba7-942a-190bb78fc0b3,,8.688,CCCCCCCCC(CCCCC)CCCCCC
39108,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,99db6ebc-31d7-4ba7-942a-190bb78fc0b3,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39109,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,99db6ebc-31d7-4ba7-942a-190bb78fc0b3,,8.688,CCCCCC(C(OC)=O)CCCC
39110,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,d71c61dd-417a-4e43-bafe-e9b9014ac6ce,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39111,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,850b082b-d9df-4fa1-be5d-778b7512f099,,8.688,CCCCCC(C(OC)=O)CCCC
39112,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,850b082b-d9df-4fa1-be5d-778b7512f099,285.0,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39113,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,850b082b-d9df-4fa1-be5d-778b7512f099,327.85,8.688,CCCCCCCCC(CCCCC)CCCCCC
39114,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,2df252f2-969e-40e5-8a3b-77dacfcea2ed,,8.688,CCCCCC(C(OC)=O)CCCC
39115,5d34b0a5-020f-4fbc-960f-bb2646243f50,e468b13a-e145-4e03-a68e-1bdbecec3aae,15.6,8e8fd12e-d904-4456-b242-f09a716a28a0,2df252f2-969e-40e5-8a3b-77dacfcea2ed,,8.688,CCCCC(C(OCC)=O)C(OCC)=O
39116,5d34b0a5-020f-4fbc-960f-bb2646243f50,2b2de7e7-be33-4505-ab93-50234b79f528,19.5,3c132c45-5aea-4626-8a81-becbb02b10b0,2df252f2-969e-40e5-8a3b-77dacfcea2ed,,8.688,CCCCCCCCC(CCCCC)CCCCCC
39117,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2df252f2-969e-40e5-8a3b-77dacfcea2ed,96.0,8.688,CCCCCCC
39118,5d34b0a5-020f-4fbc-960f-bb2646243f50,729d3181-7f59-41d5-bb82-7a33396b3876,31.2,2b8465f2-f5e2-4d0a-b468-52ec4467def1,7f448cab-b947-4e4f-b286-ae318cc5c844,,8.688,CCCCCCC
39119,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,2df252f2-969e-40e5-8a3b-77dacfcea2ed,,8.688,CC1CCCCC1C
39120,5d34b0a5-020f-4fbc-960f-bb2646243f50,a9c1305e-3832-4ddc-a6c4-24e3a649d2e6,11.7,8e8fd12e-d904-4456-b242-f09a716a28a0,850b082b-d9df-4fa1-be5d-778b7512f099,,8.688,CC1CCCCC1C
39121,5d34b0a5-020f-4fbc-960f-bb2646243f50,9c948f48-0165-4291-8db6-bfe73a534785,22.0,1df5bd53-c7d2-422f-899c-0a6e1d638c6a,7048c664-4839-495c-9c0f-d5ca629ed752,,8.688,CCCCCC(C(OC)=O)CCCC
